Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2024-11-16 - OTT 0, CAR 4",OTT,32.51,43.44,27.42,30.63,14.19,18.24,0.0,0.94,1.69,1.58,17.5,21.18,7.91,4.8,3.88,4.86,0.0,0.0,9.4,16.74,5.79,4.03,0.0,0.0,18.35,30.03,4.63,9.4,0.0,0.95,0.948
"2024-11-16 - DAL 2, MIN 1",MIN,43.77,69.05,30.3,52.58,15.72,41.7,0.95,2.13,1.1,2.5,19.12,27.05,5.49,11.02,1.81,7.68,0.93,1.08,13.41,16.17,3.73,9.52,0.0,1.05,27.68,54.41,10.19,23.44,0.0,0.0,1.009
"2024-11-16 - DAL 2, MIN 1",DAL,69.05,43.77,52.58,30.3,41.7,15.72,2.13,0.95,2.5,1.1,27.05,19.12,11.02,5.49,7.68,1.81,1.08,0.93,16.17,13.41,9.52,3.73,1.05,0.0,54.41,27.68,23.44,10.19,0.0,0.0,0.991
"2024-11-16 - DET 1, LA 4",LA,72.8,50.66,59.04,20.97,38.44,15.23,2.92,0.0,3.5,0.9,33.1,21.72,13.68,3.91,6.76,1.93,1.93,0.0,19.7,17.41,10.29,8.03,0.98,0.0,46.21,20.11,21.85,3.4,0.0,0.0,1.076
"2024-11-16 - DET 1, LA 4",DET,50.66,72.8,20.97,59.04,15.23,38.44,0.0,2.92,0.9,3.5,21.72,33.1,3.91,13.68,1.93,6.76,0.0,1.93,17.41,19.7,8.03,10.29,0.0,0.98,20.11,46.21,3.4,21.85,0.0,0.0,0.924
"2024-11-16 - CHI 1, VAN 4",VAN,56.28,43.72,38.81,33.5,24.75,27.0,0.94,1.06,1.88,2.55,20.97,22.37,8.37,8.68,4.67,5.33,0.0,1.06,12.59,13.78,3.84,10.34,0.0,0.0,41.97,26.34,14.45,10.31,0.95,0.0,0.999
"2024-11-16 - CHI 1, VAN 4",CHI,43.72,56.28,33.5,38.81,27.0,24.75,1.06,0.94,2.55,1.88,22.37,20.97,8.68,8.37,5.33,4.67,1.06,0.0,13.78,12.59,10.34,3.84,0.0,0.0,26.34,41.97,10.31,14.45,0.0,0.95,1.001
"2024-11-17 - STL 1, CAR 4",CAR,63.39,42.43,45.84,36.32,19.21,29.53,2.92,1.06,2.47,2.62,31.57,25.36,10.94,13.48,5.05,11.25,0.94,1.06,20.72,11.81,6.83,6.14,1.92,0.0,37.71,23.45,6.36,11.92,0.0,0.0,1.116
"2024-11-17 - STL 1, CAR 4",STL,42.43,63.39,36.32,45.84,29.53,19.21,1.06,2.92,2.62,2.47,25.36,31.57,13.48,10.94,11.25,5.05,1.06,0.94,11.81,20.72,6.14,6.83,0.0,1.92,23.45,37.71,11.92,6.36,0.0,0.0,0.884
"2024-11-17 - NSH 5, VAN 3",VAN,51.36,48.97,35.2,34.59,24.05,18.73,1.87,2.11,2.04,1.64,20.46,17.83,11.87,5.33,9.19,3.16,0.0,1.06,8.46,12.44,2.8,4.11,1.99,1.05,34.73,26.65,11.79,9.21,0.0,0.0,0.965
"2024-11-17 - NSH 5, VAN 3",NSH,48.97,51.36,34.59,35.2,18.73,24.05,2.11,1.87,1.64,2.04,17.83,20.46,5.33,11.87,3.16,9.19,1.06,0.0,12.44,8.46,4.11,2.8,1.05,1.99,26.65,34.73,9.21,11.79,0.0,0.0,1.035
"2024-11-17 - WSH 5, VGK 2",VGK,58.94,65.33,43.15,46.78,28.42,25.28,0.95,3.23,3.05,1.9,27.26,24.46,11.33,6.72,7.83,2.26,0.0,0.0,15.54,18.01,3.61,6.46,1.03,3.12,42.73,35.88,14.12,11.0,0.0,0.0,0.906
"2024-11-17 - WSH 5, VGK 2",WSH,65.33,58.94,46.78,43.15,25.28,28.42,3.23,0.95,1.9,3.05,24.46,27.26,6.72,11.33,2.26,7.83,0.0,0.0,18.01,15.54,6.46,3.61,3.12,1.03,35.88,42.73,11.0,14.12,0.0,0.0,1.094
"2024-11-17 - NYR 2, SEA 0",SEA,51.13,56.44,34.57,38.2,20.81,23.26,0.0,2.13,2.01,2.14,22.13,21.27,9.3,7.57,4.73,4.35,0.0,1.06,12.56,13.68,5.6,5.21,0.0,0.0,30.74,40.64,9.5,13.72,0.0,1.11,0.908
"2024-11-17 - NYR 2, SEA 0",NYR,56.44,51.13,38.2,34.57,23.26,20.81,2.13,0.0,2.14,2.01,21.27,22.13,7.57,9.3,4.35,4.73,1.06,0.0,13.68,12.56,5.21,5.6,0.0,0.0,40.64,30.74,13.72,9.5,1.11,0.0,1.092
"2024-11-18 - CBJ 5, BOS 1",BOS,42.3,44.29,28.76,33.71,19.21,25.75,0.0,3.19,1.89,1.44,23.13,16.97,11.82,5.75,7.59,1.13,0.0,1.07,10.99,11.29,3.66,7.64,0.0,2.09,16.16,27.17,6.76,14.73,0.0,0.0,0.876
"2024-11-18 - CBJ 5, BOS 1",CBJ,44.29,42.3,33.71,28.76,25.75,19.21,3.19,0.0,1.44,1.89,16.97,23.13,5.75,11.82,1.13,7.59,1.07,0.0,11.29,10.99,7.64,3.66,2.09,0.0,27.17,16.16,14.73,6.76,0.0,0.0,1.124
"2024-11-18 - COL 3, PHI 2",PHI,35.09,58.77,24.55,30.5,18.34,22.14,1.87,1.06,1.39,1.82,19.03,28.81,7.22,6.51,4.5,5.41,0.93,0.0,11.63,22.23,3.71,9.44,0.0,1.05,18.71,38.7,9.19,7.27,0.88,0.0,1.054
"2024-11-18 - COL 3, PHI 2",COL,58.77,35.09,30.5,24.55,22.14,18.34,1.06,1.87,1.82,1.39,28.81,19.03,6.51,7.22,5.41,4.5,0.0,0.93,22.23,11.63,9.44,3.71,1.05,0.0,38.7,18.71,7.27,9.19,0.0,0.88,0.946
"2024-11-18 - EDM 0, MTL 3",MTL,51.85,32.52,36.43,23.83,20.27,18.81,1.93,0.0,2.78,1.06,22.54,12.19,12.69,4.12,4.94,3.02,0.0,0.0,9.82,7.95,1.94,5.09,0.95,0.0,24.93,15.58,13.7,7.53,1.06,0.0,1.095
"2024-11-18 - EDM 0, MTL 3",EDM,32.52,51.85,23.83,36.43,18.81,20.27,0.0,1.93,1.06,2.78,12.19,22.54,4.12,12.69,3.02,4.94,0.0,0.0,7.95,9.82,5.09,1.94,0.0,0.95,15.58,24.93,7.53,13.7,0.0,1.06,0.905
"2024-11-18 - ANA 4, DAL 2",DAL,57.97,50.3,41.19,37.12,24.28,27.9,1.87,3.21,2.85,1.76,27.61,16.92,11.98,6.85,6.02,5.68,0.93,1.08,15.23,10.29,5.37,4.39,0.96,0.0,37.65,34.1,11.76,15.79,0.0,2.16,0.962
"2024-11-18 - ANA 4, DAL 2",ANA,50.3,57.97,37.12,41.19,27.9,24.28,3.21,1.87,1.76,2.85,16.92,27.61,6.85,11.98,5.68,6.02,1.08,0.93,10.29,15.23,4.39,5.37,0.0,0.96,34.1,37.65,15.79,11.76,2.16,0.0,1.038
"2024-11-18 - WSH 6, UHC 2",UHC,38.97,27.41,24.83,21.35,16.01,17.84,1.86,5.28,2.25,1.33,16.85,12.43,6.38,2.2,4.58,2.19,1.85,1.06,10.2,10.39,3.54,6.63,0.0,2.08,27.4,18.3,7.79,8.98,0.0,2.05,0.82
"2024-11-18 - WSH 6, UHC 2",WSH,27.41,38.97,21.35,24.83,17.84,16.01,5.28,1.86,1.33,2.25,12.43,16.85,2.2,6.38,2.19,4.58,1.06,1.85,10.39,10.2,6.63,3.54,2.08,0.0,18.3,27.4,8.98,7.79,2.05,0.0,1.18
"2024-11-18 - DET 4, SJ 5",SJ,49.17,36.89,40.38,24.14,26.1,14.65,2.79,2.11,1.86,1.4,23.82,19.22,8.33,7.61,3.73,6.5,0.0,1.06,15.55,11.66,7.76,4.13,1.91,1.05,28.09,19.78,12.65,3.13,0.89,0.0,0.963
"2024-11-18 - DET 4, SJ 5",DET,36.89,49.17,24.14,40.38,14.65,26.1,2.11,2.79,1.4,1.86,19.22,23.82,7.61,8.33,6.5,3.73,1.06,0.0,11.66,15.55,4.13,7.76,1.05,1.91,19.78,28.09,3.13,12.65,0.0,0.89,1.037
"2024-11-19 - EDM 5, OTT 2",OTT,43.12,51.34,30.27,39.27,23.55,30.3,1.84,4.24,1.62,1.98,18.81,29.42,5.82,9.03,3.33,7.91,0.92,4.28,12.76,20.71,6.4,7.7,0.96,0.0,24.32,26.26,12.73,12.54,0.0,0.0,0.938
"2024-11-19 - EDM 5, OTT 2",EDM,51.34,43.12,39.27,30.27,30.3,23.55,4.24,1.84,1.98,1.62,29.42,18.81,9.03,5.82,7.91,3.33,4.28,0.92,20.71,12.76,7.7,6.4,0.0,0.96,26.26,24.32,12.54,12.73,0.0,0.0,1.062
"2024-11-19 - TB 3, PIT 2",PIT,32.53,61.63,22.97,43.57,15.93,24.17,0.94,2.03,1.48,2.84,13.78,32.92,5.86,13.1,3.91,8.02,0.94,1.04,8.01,19.55,4.91,6.99,0.0,1.06,19.43,32.62,7.08,8.38,0.0,0.0,0.975
"2024-11-19 - TB 3, PIT 2",TB,61.63,32.53,43.57,22.97,24.17,15.93,2.03,0.94,2.84,1.48,32.92,13.78,13.1,5.86,8.02,3.91,1.04,0.94,19.55,8.01,6.99,4.91,1.06,0.0,32.62,19.43,8.38,7.08,0.0,0.0,1.025
"2024-11-19 - MIN 4, STL 2",STL,50.44,53.07,32.84,35.89,19.86,25.19,0.92,3.17,1.32,2.21,19.45,24.62,5.5,9.74,1.83,7.56,0.0,1.06,13.86,14.98,6.69,6.26,0.96,1.05,31.03,32.92,9.42,10.31,0.0,1.05,0.921
"2024-11-19 - MIN 4, STL 2",MIN,53.07,50.44,35.89,32.84,25.19,19.86,3.17,0.92,2.21,1.32,24.62,19.45,9.74,5.5,7.56,1.83,1.06,0.0,14.98,13.86,6.26,6.69,1.05,0.96,32.92,31.03,10.31,9.42,1.05,0.0,1.079
"2024-11-19 - FLA 3, WPG 6",WPG,50.61,42.29,37.38,35.11,16.7,17.51,2.92,1.0,1.85,1.87,21.25,16.13,8.85,10.36,2.98,3.08,1.93,0.0,12.64,5.77,4.07,2.98,0.94,0.0,33.17,30.16,9.8,10.25,0.0,0.94,1.118
"2024-11-19 - FLA 3, WPG 6",FLA,42.29,50.61,35.11,37.38,17.51,16.7,1.0,2.92,1.87,1.85,16.13,21.25,10.36,8.85,3.08,2.98,0.0,1.93,5.77,12.64,2.98,4.07,0.0,0.94,30.16,33.17,10.25,9.8,0.94,0.0,0.882
"2024-11-19 - ANA 3, CHI 2",CHI,33.43,48.61,24.53,34.85,17.75,19.81,1.89,3.08,1.37,1.84,13.53,26.47,4.68,5.14,1.95,3.1,0.0,2.07,8.92,21.08,3.94,11.11,0.95,1.06,21.67,22.65,11.93,4.89,0.95,0.0,0.951
"2024-11-19 - ANA 3, CHI 2",ANA,48.61,33.43,34.85,24.53,19.81,17.75,3.08,1.89,1.84,1.37,26.47,13.53,5.14,4.68,3.1,1.95,2.07,0.0,21.08,8.92,11.11,3.94,1.06,0.95,22.65,21.67,4.89,11.93,0.0,0.95,1.049
"2024-11-19 - NYI 1, CGY 2",CGY,52.5,44.83,31.21,36.16,21.06,28.53,0.0,1.06,2.09,2.13,23.22,21.59,11.01,7.66,7.45,6.5,0.0,0.0,12.05,14.03,0.93,8.4,0.0,1.05,32.01,25.16,11.66,9.3,0.0,0.0,0.963
"2024-11-19 - NYI 1, CGY 2",NYI,44.83,52.5,36.16,31.21,28.53,21.06,1.06,0.0,2.13,2.09,21.59,23.22,7.66,11.01,6.5,7.45,0.0,0.0,14.03,12.05,8.4,0.93,1.05,0.0,25.16,32.01,9.3,11.66,0.0,0.0,1.037
"2024-11-19 - NYR 4, VAN 3",VAN,33.04,47.9,18.96,36.52,16.14,28.15,2.79,4.18,0.94,1.7,14.83,20.92,5.5,7.46,2.78,5.27,0.0,1.06,9.24,13.42,5.7,7.22,2.87,3.16,18.12,31.13,7.71,15.73,0.0,0.0,1.024
"2024-11-19 - NYR 4, VAN 3",NYR,47.9,33.04,36.52,18.96,28.15,16.14,4.18,2.79,1.7,0.94,20.92,14.83,7.46,5.5,5.27,2.78,1.06,0.0,13.42,9.24,7.22,5.7,3.16,2.87,31.13,18.12,15.73,7.71,0.0,0.0,0.976
"2024-11-20 - VGK 0, TOR 3",TOR,44.46,57.82,31.29,32.76,17.71,23.28,0.94,0.0,2.21,1.59,23.36,19.83,9.97,6.0,6.02,2.97,0.94,0.0,13.57,13.53,5.04,7.99,0.0,0.0,21.46,40.19,6.54,11.24,0.0,0.0,1.053
"2024-11-20 - VGK 0, TOR 3",VGK,57.82,44.46,32.76,31.29,23.28,17.71,0.0,0.94,1.59,2.21,19.83,23.36,6.0,9.97,2.97,6.02,0.0,0.94,13.53,13.57,7.99,5.04,0.0,0.0,40.19,21.46,11.24,6.54,0.0,0.0,0.947
"2024-11-20 - CAR 4, PHI 1",PHI,24.46,88.81,19.02,64.27,10.87,39.03,0.92,4.24,1.13,4.49,10.96,47.33,4.57,20.16,2.72,8.95,0.0,2.15,6.31,27.48,1.81,11.76,0.0,1.05,17.23,40.27,6.28,16.09,0.89,1.05,0.976
"2024-11-20 - CAR 4, PHI 1",CAR,88.81,24.46,64.27,19.02,39.03,10.87,4.24,0.92,4.49,1.13,47.33,10.96,20.16,4.57,8.95,2.72,2.15,0.0,27.48,6.31,11.76,1.81,1.05,0.0,40.27,17.23,16.09,6.28,1.05,0.89,1.024
"2024-11-20 - SJ 2, DAL 5",DAL,46.61,34.72,29.69,22.11,18.46,15.45,2.88,1.01,1.37,1.92,19.93,19.64,4.88,8.95,2.9,3.95,1.93,0.0,15.33,10.49,7.04,3.98,0.95,1.02,30.52,15.98,7.38,5.64,0.0,0.0,1.09
"2024-11-20 - SJ 2, DAL 5",SJ,34.72,46.61,22.11,29.69,15.45,18.46,1.01,2.88,1.92,1.37,19.64,19.93,8.95,4.88,3.95,2.9,0.0,1.93,10.49,15.33,3.98,7.04,1.02,0.95,15.98,30.52,5.64,7.38,0.0,0.0,0.91
"2024-11-20 - NSH 0, SEA 3",SEA,44.6,58.06,33.23,36.46,25.36,18.54,1.93,0.0,1.9,2.65,19.63,20.87,8.68,11.1,6.89,2.98,0.99,0.0,11.07,9.74,5.96,3.98,0.0,0.0,25.62,39.73,11.47,10.4,0.95,0.0,1.076
"2024-11-20 - NSH 0, SEA 3",NSH,58.06,44.6,36.46,33.23,18.54,25.36,0.0,1.93,2.65,1.9,20.87,19.63,11.1,8.68,2.98,6.89,0.0,0.99,9.74,11.07,3.98,5.96,0.0,0.0,39.73,25.62,10.4,11.47,0.0,0.95,0.924
"2024-11-20 - BUF 1, LA 0",LA,43.21,41.09,32.11,26.4,17.89,15.74,0.0,0.0,2.64,1.86,21.49,14.85,11.89,9.69,7.39,5.39,0.0,0.0,9.49,5.26,1.9,1.03,0.0,0.0,28.19,26.36,8.44,7.27,0.0,0.0,1.0
"2024-11-20 - BUF 1, LA 0",BUF,41.09,43.21,26.4,32.11,15.74,17.89,0.0,0.0,1.86,2.64,14.85,21.49,9.69,11.89,5.39,7.39,0.0,0.0,5.26,9.49,1.03,1.9,0.0,0.0,26.36,28.19,7.27,8.44,0.0,0.0,1.0
"2024-11-21 - UHC 0, BOS 1",BOS,34.38,40.75,20.93,31.06,12.95,15.95,0.0,0.0,1.05,1.08,17.5,14.31,5.8,2.07,2.96,1.05,0.0,0.0,11.82,12.07,3.89,3.06,0.0,0.0,17.66,29.56,4.13,11.53,0.0,0.0,1.0
"2024-11-21 - UHC 0, BOS 1",UHC,40.75,34.38,31.06,20.93,15.95,12.95,0.0,0.0,1.08,1.05,14.31,17.5,2.07,5.8,1.05,2.96,0.0,0.0,12.07,11.82,3.06,3.89,0.0,0.0,29.56,17.66,11.53,4.13,0.0,0.0,1.0
"2024-11-21 - VGK 3, OTT 2",OTT,52.36,53.04,36.79,39.41,29.83,29.3,0.95,3.21,1.92,3.04,25.0,26.4,9.7,12.19,7.08,7.73,0.0,2.14,15.0,14.47,8.27,6.43,1.03,1.04,31.0,30.69,12.42,14.21,0.0,0.0,0.922
"2024-11-21 - VGK 3, OTT 2",VGK,53.04,52.36,39.41,36.79,29.3,29.83,3.21,0.95,3.04,1.92,26.4,25.0,12.19,9.7,7.73,7.08,2.14,0.0,14.47,15.0,6.43,8.27,1.04,1.03,30.69,31.0,14.21,12.42,0.0,0.0,1.078
"2024-11-21 - NYI 1, DET 2",DET,49.09,48.19,35.27,33.6,22.81,21.46,1.87,1.06,1.71,1.77,19.8,22.87,4.41,11.02,2.66,7.62,0.0,1.06,15.16,12.05,9.37,4.2,1.91,0.0,31.22,28.39,10.78,8.72,0.0,0.0,1.033
"2024-11-21 - NYI 1, DET 2",NYI,48.19,49.09,33.6,35.27,21.46,22.81,1.06,1.87,1.77,1.71,22.87,19.8,11.02,4.41,7.62,2.66,1.06,0.0,12.05,15.16,4.2,9.37,0.0,1.91,28.39,31.22,8.72,10.78,0.0,0.0,0.967
"2024-11-21 - CAR 2, NJ 4",NJ,46.01,49.01,35.72,30.63,15.73,17.17,1.87,1.06,1.71,1.45,23.06,23.01,8.43,5.37,1.83,2.11,0.92,1.06,14.69,17.55,2.85,3.06,0.0,0.0,25.82,20.03,9.33,8.85,0.95,0.0,1.057
"2024-11-21 - CAR 2, NJ 4",CAR,49.01,46.01,30.63,35.72,17.17,15.73,1.06,1.87,1.45,1.71,23.01,23.06,5.37,8.43,2.11,1.83,1.06,0.92,17.55,14.69,3.06,2.85,0.0,0.0,20.03,25.82,8.85,9.33,0.0,0.95,0.943
"2024-11-21 - COL 2, WSH 1",WSH,38.19,50.21,24.9,33.99,16.39,24.68,0.94,1.06,1.63,2.38,17.79,29.16,9.37,12.7,3.85,9.48,0.94,1.06,8.25,16.43,3.78,9.29,0.0,0.0,21.34,21.46,5.83,6.08,0.0,0.0,1.015
"2024-11-21 - COL 2, WSH 1",COL,50.21,38.19,33.99,24.9,24.68,16.39,1.06,0.94,2.38,1.63,29.16,17.79,12.7,9.37,9.48,3.85,1.06,0.94,16.43,8.25,9.29,3.78,0.0,0.0,21.46,21.34,6.08,5.83,0.0,0.0,0.985
"2024-11-21 - TB 6, CBJ 7",CBJ,79.34,55.84,48.65,35.2,36.9,25.49,3.74,4.19,3.54,1.99,41.43,17.39,17.39,10.0,10.33,7.79,0.0,4.22,23.71,7.44,11.27,2.1,3.9,0.0,37.48,39.15,12.46,13.45,0.0,0.0,0.937
"2024-11-21 - TB 6, CBJ 7",TB,55.84,79.34,35.2,48.65,25.49,36.9,4.19,3.74,1.99,3.54,17.39,41.43,10.0,17.39,7.79,10.33,4.22,0.0,7.44,23.71,2.1,11.27,0.0,3.9,39.15,37.48,13.45,12.46,0.0,0.0,1.063
"2024-11-21 - SJ 2, STL 3",STL,51.66,42.74,35.22,25.56,30.17,16.85,1.89,0.0,1.83,1.1,25.48,19.07,7.73,2.07,4.86,2.05,1.88,0.0,17.96,16.72,10.81,5.04,0.0,0.0,30.53,27.91,10.41,8.67,0.0,0.0,1.063
"2024-11-21 - SJ 2, STL 3",SJ,42.74,51.66,25.56,35.22,16.85,30.17,0.0,1.89,1.1,1.83,19.07,25.48,2.07,7.73,2.05,4.86,0.0,1.88,16.72,17.96,5.04,10.81,0.0,0.0,27.91,30.53,8.67,10.41,0.0,0.0,0.937
"2024-11-21 - FLA 1, CHI 3",CHI,33.44,48.8,23.7,34.01,16.47,23.25,0.99,1.01,1.17,1.8,15.02,24.89,7.92,9.03,5.99,5.95,0.99,0.0,7.16,15.62,1.99,6.02,0.0,0.0,19.12,34.96,6.43,11.2,0.0,0.93,1.016
"2024-11-21 - FLA 1, CHI 3",FLA,48.8,33.44,34.01,23.7,23.25,16.47,1.01,0.99,1.8,1.17,24.89,15.02,9.03,7.92,5.95,5.99,0.0,0.99,15.62,7.16,6.02,1.99,0.0,0.0,34.96,19.12,11.2,6.43,0.93,0.0,0.984
"2024-11-21 - NYR 2, CGY 3",CGY,68.22,45.47,55.62,31.23,39.33,23.43,1.89,2.03,2.66,1.95,23.67,26.1,9.92,13.35,6.07,7.09,0.0,2.05,13.91,12.7,8.82,3.01,0.95,0.0,42.98,22.87,18.57,11.16,0.95,0.0,0.962
"2024-11-21 - NYR 2, CGY 3",NYR,45.47,68.22,31.23,55.62,23.43,39.33,2.03,1.89,1.95,2.66,26.1,23.67,13.35,9.92,7.09,6.07,2.05,0.0,12.7,13.91,3.01,8.82,0.0,0.95,22.87,42.98,11.16,18.57,0.0,0.95,1.038
"2024-11-21 - MIN 5, EDM 3",EDM,52.15,50.97,31.13,36.37,25.82,26.68,1.87,5.25,1.6,3.23,20.19,26.77,7.95,11.84,6.16,6.42,0.92,2.13,12.23,14.99,3.89,9.57,0.0,3.15,34.13,26.39,12.37,10.76,0.0,0.0,0.876
"2024-11-21 - MIN 5, EDM 3",MIN,50.97,52.15,36.37,31.13,26.68,25.82,5.25,1.87,3.23,1.6,26.77,20.19,11.84,7.95,6.42,6.16,2.13,0.92,14.99,12.23,9.57,3.89,3.15,0.0,26.39,34.13,10.76,12.37,0.0,0.0,1.124
"2024-11-22 - WPG 4, PIT 1",PIT,31.18,57.74,21.18,43.58,10.6,27.67,0.0,2.13,0.67,2.93,12.4,25.68,4.43,14.55,0.87,6.66,0.0,2.14,7.76,11.41,3.66,3.24,0.0,0.0,20.68,38.4,6.0,16.91,0.0,0.0,0.923
"2024-11-22 - WPG 4, PIT 1",WPG,57.74,31.18,43.58,21.18,27.67,10.6,2.13,0.0,2.93,0.67,25.68,12.4,14.55,4.43,6.66,0.87,2.14,0.0,11.41,7.76,3.24,3.66,0.0,0.0,38.4,20.68,16.91,6.0,0.0,0.0,1.077
"2024-11-22 - BUF 3, ANA 2",ANA,46.01,60.59,37.33,43.5,18.03,27.61,1.93,2.03,2.22,2.92,19.81,30.41,11.68,15.22,4.94,9.03,0.99,2.05,8.12,15.06,2.97,6.09,0.95,0.0,25.87,38.47,8.16,10.37,0.0,0.0,1.034
"2024-11-22 - BUF 3, ANA 2",BUF,60.59,46.01,43.5,37.33,27.61,18.03,2.03,1.93,2.92,2.22,30.41,19.81,15.22,11.68,9.03,4.94,2.05,0.99,15.06,8.12,6.09,2.97,0.0,0.95,38.47,25.87,10.37,8.16,0.0,0.0,0.966
"2024-11-23 - CHI 2, PHI 3",PHI,58.15,50.86,40.3,30.65,31.15,19.59,1.87,2.13,2.46,1.95,26.38,20.99,13.41,6.66,11.65,5.53,0.93,0.0,12.74,14.58,4.66,5.37,0.0,1.05,40.13,29.58,13.67,6.62,0.89,1.11,0.951
"2024-11-23 - CHI 2, PHI 3",CHI,50.86,58.15,30.65,40.3,19.59,31.15,2.13,1.87,1.95,2.46,20.99,26.38,6.66,13.41,5.53,11.65,0.0,0.93,14.58,12.74,5.37,4.66,1.05,0.0,29.58,40.13,6.62,13.67,1.11,0.89,1.049
"2024-11-23 - MIN 3, CGY 4",CGY,55.56,46.58,37.31,32.84,21.09,17.77,0.94,1.01,2.11,1.64,20.62,18.35,7.62,7.32,6.68,5.13,0.94,0.0,13.21,10.93,2.05,5.01,0.0,1.06,32.62,26.73,10.19,6.8,0.0,0.0,0.988
"2024-11-23 - MIN 3, CGY 4",MIN,46.58,55.56,32.84,37.31,17.77,21.09,1.01,0.94,1.64,2.11,18.35,20.62,7.32,7.62,5.13,6.68,0.0,0.94,10.93,13.21,5.01,2.05,1.06,0.0,26.73,32.62,6.8,10.19,0.0,0.0,1.012
"2024-11-23 - SEA 1, LA 2",LA,52.27,32.26,32.51,21.51,18.57,13.71,0.94,0.0,2.05,1.41,23.51,15.8,8.49,9.14,5.76,3.0,0.0,0.0,15.25,6.58,5.07,3.95,0.95,0.0,24.97,18.17,6.65,6.8,0.0,0.0,1.051
"2024-11-23 - SEA 1, LA 2",SEA,32.26,52.27,21.51,32.51,13.71,18.57,0.0,0.94,1.41,2.05,15.8,23.51,9.14,8.49,3.0,5.76,0.0,0.0,6.58,15.25,3.95,5.07,0.0,0.95,18.17,24.97,6.8,6.65,0.0,0.0,0.949
"2024-11-23 - COL 7, FLA 4",FLA,47.19,46.95,32.23,30.71,20.07,23.17,2.8,6.25,1.87,1.77,17.61,17.08,5.43,8.52,3.5,6.21,1.85,3.09,12.18,8.63,3.82,5.23,0.0,2.02,31.82,29.74,11.69,11.97,0.95,1.11,0.87
"2024-11-23 - COL 7, FLA 4",COL,46.95,47.19,30.71,32.23,23.17,20.07,6.25,2.8,1.77,1.87,17.08,17.61,8.52,5.43,6.21,3.5,3.09,1.85,8.63,12.18,5.23,3.82,2.02,0.0,29.74,31.82,11.97,11.69,1.11,0.95,1.13
"2024-11-23 - VGK 6, MTL 2",MTL,43.29,44.86,28.24,30.64,14.4,27.18,0.92,6.43,2.0,2.26,19.93,25.11,10.26,8.86,3.46,6.72,0.91,2.18,9.43,16.36,2.73,11.65,0.0,4.1,23.23,18.92,8.15,7.68,0.0,0.0,0.827
"2024-11-23 - VGK 6, MTL 2",VGK,44.86,43.29,30.64,28.24,27.18,14.4,6.43,0.92,2.26,2.0,25.11,19.93,8.86,10.26,6.72,3.46,2.18,0.91,16.36,9.43,11.65,2.73,4.1,0.0,18.92,23.23,7.68,8.15,0.0,0.0,1.173
"2024-11-23 - VAN 4, OTT 3",OTT,24.84,29.92,15.24,24.18,9.99,17.44,0.0,3.18,0.59,1.44,5.18,16.49,1.75,6.82,0.87,4.51,0.0,2.15,3.35,9.71,0.9,5.25,0.0,1.05,22.63,16.59,6.45,7.79,0.0,0.0,0.818
"2024-11-23 - VAN 4, OTT 3",VAN,29.92,24.84,24.18,15.24,17.44,9.99,3.18,0.0,1.44,0.59,16.49,5.18,6.82,1.75,4.51,0.87,2.15,0.0,9.71,3.35,5.25,0.9,1.05,0.0,16.59,22.63,7.79,6.45,0.0,0.0,1.182
"2024-11-23 - BOS 2, DET 1",DET,36.75,46.16,21.86,36.72,13.28,26.15,0.92,1.06,0.87,1.49,11.14,17.0,3.69,5.38,1.89,4.28,0.0,0.0,7.39,11.63,4.77,4.2,0.96,1.05,22.84,34.38,4.67,16.48,0.0,0.0,1.029
"2024-11-23 - BOS 2, DET 1",BOS,46.16,36.75,36.72,21.86,26.15,13.28,1.06,0.92,1.49,0.87,17.0,11.14,5.38,3.69,4.28,1.89,0.0,0.0,11.63,7.39,4.2,4.77,1.05,0.96,34.38,22.84,16.48,4.67,0.0,0.0,0.971
"2024-11-23 - DAL 4, TB 2",TB,36.1,40.45,25.8,35.29,22.13,24.84,1.89,3.08,1.52,2.29,14.96,20.86,8.35,7.33,6.62,7.27,1.88,1.01,6.46,13.45,4.75,6.21,0.0,1.06,24.3,23.97,9.63,11.47,0.0,1.05,0.961
"2024-11-23 - DAL 4, TB 2",DAL,40.45,36.1,35.29,25.8,24.84,22.13,3.08,1.89,2.29,1.52,20.86,14.96,7.33,8.35,7.27,6.62,1.01,1.88,13.45,6.46,6.21,4.75,1.06,0.0,23.97,24.3,11.47,9.63,1.05,0.0,1.039
"2024-11-23 - UHC 6, PIT 1",PIT,39.24,46.54,25.75,37.05,17.88,25.64,0.0,3.22,1.44,2.7,18.57,30.07,6.16,12.49,4.47,12.49,0.0,2.15,12.11,17.82,2.76,6.47,0.0,1.04,27.83,23.01,10.38,6.85,0.0,0.0,0.875
"2024-11-23 - UHC 6, PIT 1",UHC,46.54,39.24,37.05,25.75,25.64,17.88,3.22,0.0,2.7,1.44,30.07,18.57,12.49,6.16,12.49,4.47,2.15,0.0,17.82,12.11,6.47,2.76,1.04,0.0,23.01,27.83,6.85,10.38,0.0,0.0,1.125
